"Universite2","Universite1","Nom","Annee1","Annee2","Lat1","Long1","Lat2","Long2"
"Aix-Marseille 2","Limoges","Jean-Pierre Clement",1988,1989,45.8263,1.25917,43.2935,5.35781
"Aix-Marseille 2","Paris, Institut d'etudes politiques","Philippe Pierre",2000,2003,48.85412,2.32842,43.2935,5.35781
"Aix-Marseille 2","Aix-Marseille 1","Christophe Dubois",2003,2009,43.2935,5.35781,43.2935,5.35781
"Aix-Marseille 2","Paris 5","El Cherif Ibrahim",2001,2011,48.851906,2.340105,43.2935,5.35781
"Aix-Marseille 2","Montpellier 1","Daniel Lafitte",1996,2011,43.61583,3.87203,43.2935,5.35781
"Aix-Marseille 2","Paris 6","Xavier Carton",1988,2000,48.851304,2.340246,43.2935,5.35781
"Aix-Marseille 2","Paris 1","Jean-Paul Moatti",1987,2002,48.8468,2.34488,43.2935,5.35781
"Aix-Marseille 2","Universite Louis Pasteur (Strasbourg)","Pascale Bomont",2002,2011,48.57872,7.76465,43.2935,5.35781
"Aix-Marseille 2","Paris 6","Frederic Chavane",1999,2010,48.851304,2.340246,43.2935,5.35781
"Aix-Marseille 2","Dijon","Roland Sambuc",1986,1989,47.31274,5.06637,43.2935,5.35781
"Aix-Marseille 2","Vandoeuvre-les-Nancy, INPL","Laurent Perrin",1992,2008,48.6962,6.17634,43.2935,5.35781
"Aix-Marseille 2","Lyon","Paul Imbert",2016,1990,48.57872,7.76465,43.2935,5.35781
"Aix-Marseille 2","Universite Paris-Est Creteil Val de Marne (UPEC)","Jean-Louis Bernard",1995,1994,48.78852,2.4437,43.2935,5.35781
"Aix-Marseille 2","Bordeaux 1","Gerald Quatrehomme",2000,2003,44.809966,-0.596578,43.2935,5.35781
"Aix-Marseille 2","Paris 1","Gilbert Cette",1989,2004,48.8468,2.34488,43.2935,5.35781
"Aix-Marseille 2","Montpellier 1","Pascal Auquier",1991,2007,43.61583,3.87203,43.2935,5.35781
"Aix-Marseille 2","Lyon 1","Michel Bouvier",1994,1992,45.77962,4.86518,43.2935,5.35781
"Aix-Marseille 2","Toulouse 3","Denys Pommeret",1995,2011,43.56287,1.46597,43.2935,5.35781
"Aix-Marseille 2","Perpignan","Georges Le Palec",1986,1995,42.6844,2.89854,43.2935,5.35781
"Aix-Marseille 2","Toulouse 2","Jean Suzanne",1989,1990,43.57954,1.40235,43.2935,5.35781
"Aix-Marseille 2","Dijon","Cristel Chandre",1999,2008,47.31274,5.06637,43.2935,5.35781
"Aix-Marseille 2","Saint-Etienne","Pierre Barthelemy",1994,1994,45.42472,4.39264,43.2935,5.35781
"Aix-Marseille 2","Paris 6","Thomas Lecuit",1998,2005,48.851304,2.340246,43.2935,5.35781
"Aix-Marseille 2","Grenoble 2","Gilles Guieu",1994,2007,45.19159,5.76726,43.2935,5.35781
"Aix-Marseille 2","Paris 10","Robert Lagier",1986,1990,48.90245,2.21238,43.2935,5.35781
"Aix-Marseille 2","Lyon 1","JEAN-PIERRE BOURACHOT",1991,1994,45.77962,4.86518,43.2935,5.35781
"Aix-Marseille 2","Saint-Etienne, EMSE","Pascal Thomas",2008,2011,48.7132,2.19972,43.2935,5.35781
"Aix-Marseille 2","Paris 11","Philippe Michel",1995,1995,48.70997,2.1531,43.2935,5.35781
"Aix-Marseille 2","Nice","Alexis Bonnecaze",1995,2011,43.71693,7.26664,43.2935,5.35781
"Aix-Marseille 2","Montpellier 1","Philippe Olivier",1993,1989,43.61583,3.87203,43.2935,5.35781
"Aix-Marseille 2","Paris 7","Nathalie Lambert-Guillemot",1997,2008,48.851906,2.340105,43.2935,5.35781
"Aix-Marseille 2","Aix-Marseille 1","Henri Morel",1992,1988,43.2935,5.35781,43.2935,5.35781
"Aix-Marseille 2","Montpellier 2","Jean-Marc Brun",2007,2003,43.61583,3.87203,43.2935,5.35781
"Aix-Marseille 2","Aix-Marseille 3","Bernard Gardette",1987,1998,43.2935,5.35781,43.2935,5.35781
"Aix-Marseille 2","Lyon 1","Evelyne Cregut-Bonnoure",2002,2003,45.77962,4.86518,43.2935,5.35781
"Aix-Marseille 2","Toulouse 1","Olivier Blin",1997,2001,43.60656,1.43712,43.2935,5.35781
"Aix-Marseille 2","Bordeaux 3","Pascal Rey",2007,2009,44.8015,-0.615058,43.2935,5.35781
"Aix-Marseille 2","Paris 7","Paulo De Sepulveda",1996,2004,48.851906,2.340105,43.2935,5.35781
"Aix-Marseille 2","Lorient","Marc Dupont",2017,1989,47.74618,-3.39072,43.2935,5.35781
"Aix-Marseille 2","Paris 6","Marc Dalod",1999,2009,48.851304,2.340246,43.2935,5.35781
"Aix-Marseille 2","Paris 7","Tam Mignot",2002,2011,48.851906,2.340105,43.2935,5.35781
"Aix-Marseille 2","Paris 7","Jean Jaubert",2000,1987,48.851906,2.340105,43.2935,5.35781
"Aix-Marseille 2","Universite Marc Bloch (Strasbourg)","Michel Dufour",1999,1994,48.57872,7.76465,43.2935,5.35781
"Aix-Marseille 2","Lyon 1","Fanny Mann",1999,2007,45.77962,4.86518,43.2935,5.35781
"Aix-Marseille 2","Universite Paris-Saclay (ComUE)","Andre Stahl",2018,1993,48.70997,2.1531,43.2935,5.35781
"Aix-Marseille 2","Montpellier 2","Catherine Boyer",1998,1994,43.61583,3.87203,43.2935,5.35781
"Aix-Marseille 2","Paris 6","Alain Durand",1998,1996,48.851304,2.340246,43.2935,5.35781
"Aix-Marseille 2","Tours","Pierre Granier",2002,2002,47.38376,0.67367,43.2935,5.35781
"Aix-Marseille 2","Montpellier 1","Vincent Martin",1996,1996,43.61583,3.87203,43.2935,5.35781
"Aix-Marseille 2","Nantes","Francois Gouin",1989,1989,47.2097,-1.55587,43.2935,5.35781
"Aix-Marseille 2","Paris 5","Catherine Nguyen",1997,2003,48.851906,2.340105,43.2935,5.35781
"Aix-Marseille 2","Besancon","Michel Roux",1993,1993,47.2408,6.02265,43.2935,5.35781
"Aix-Marseille 2","Montpellier 2","Valerie Delague",2001,2011,43.61583,3.87203,43.2935,5.35781
"Aix-Marseille 2","Paris 7","FRANCINE WALKER",1998,1994,48.851906,2.340105,43.2935,5.35781
"Aix-Marseille 2","Paris 11","Laurent Aniksztejn",1991,2009,48.70997,2.1531,43.2935,5.35781
"Aix-Marseille 2","Bordeaux 2","Anne Moncla-Cianchi",1988,1994,44.809966,-0.596578,43.2935,5.35781
"Aix-Marseille 2","Paris 5","Arthur Jacobs",1986,1998,48.851906,2.340105,43.2935,5.35781
"Aix-Marseille 2","Toulouse 3","Pierre Laborde",1988,1987,43.56287,1.46597,43.2935,5.35781
"Aix-Marseille 2","Toulouse 3","Anne Galinier",2006,2007,43.56287,1.46597,43.2935,5.35781
"Aix-Marseille 2","Lille 3","Eric Leroy",2005,2008,50.6314,3.07497,43.2935,5.35781
"Aix-Marseille 3","Paris 9","Hamid Bouchikhi",1988,1997,48.85464,2.33785,43.2935,5.35781
"Aix-Marseille 3","Nantes","Pascal Robert",2008,2009,47.2097,-1.55587,43.2935,5.35781
"Aix-Marseille 3","Montpellier 1","Jean-Paul Cristol",1990,2002,43.61583,3.87203,43.2935,5.35781
"Aix-Marseille 3","Rennes 1","Rostane Mehdi",1994,2005,48.11585,-1.67298,43.2935,5.35781
"Aix-Marseille 3","Aix-Marseille 1","Henri Morel",1992,1988,43.2935,5.35781,43.2935,5.35781
"Aix-Marseille 3","Paris 1","Laurent Bibard",1995,2004,48.8468,2.34488,43.2935,5.35781
"Aix-Marseille 3","Toulouse 2","Francoise Duprat",1987,1996,43.57954,1.40235,43.2935,5.35781
"Aix-Marseille 3","Toulouse, INPT","Benoit Marrot",1997,2010,43.56287,1.46597,43.2935,5.35781
"Aix-Marseille 3","Universite Pierre Mendes France (Grenoble)","Olivier Dabene",1987,1997,45.19159,5.76726,43.2935,5.35781
"Aix-Marseille 3","Paris 9","Philippe Baumard",1994,2003,48.85464,2.33785,43.2935,5.35781
"Aix-Marseille 3","Paris 1","Daniel Ferrand",1989,1997,48.8468,2.34488,43.2935,5.35781
"Aix-Marseille 3","Paris 9","Pierre Chollet",1993,2011,48.85464,2.33785,43.2935,5.35781
"Aix-Marseille 3","Nice","Patrick Boisselier",1990,2002,43.71693,7.26664,43.2935,5.35781
"Aix-Marseille 3","Lille 2","Benoit Jaillard",1989,1998,50.6314,3.07497,43.2935,5.35781
"Aix-Marseille 3","Nantes","Hassan Noura",2012,2007,47.2097,-1.55587,43.2935,5.35781
"Aix-Marseille 3","Paris 1","Helyette Geman",1990,1995,48.8468,2.34488,43.2935,5.35781
"Aix-Marseille 3","Paris 6","Nicolas Roche",2011,2010,48.851304,2.340246,43.2935,5.35781
"Aix-Marseille 3","Palaiseau, Ecole polytechnique","Francoise Charbit",1991,1995,48.71317,2.21022,43.2935,5.35781
"Aix-Marseille 3","Rennes 1","Alain Leroux",1989,1999,48.11585,-1.67298,43.2935,5.35781
"Aix-Marseille 3","Paris 11","Patrick Rousseau",2006,2007,48.70997,2.1531,43.2935,5.35781
"Aix-Marseille 3","Aix-Marseille 2","Pascal Hubert",1995,2011,43.2935,5.35781,43.2935,5.35781
"Aix-Marseille 3","Aix-Marseille","Emmanuelle Reynaud",2012,2011,43.2935,5.35781,43.2935,5.35781
"Aix-Marseille 3","Paris 11","Loic Pages",1985,2001,48.70997,2.1531,43.2935,5.35781
"Aix-Marseille 3","Strasbourg 1","Jacques Muller",1989,1988,48.57872,7.76465,43.2935,5.35781
"Aix-Marseille 3","Paris 6","Corine Cauvet",1988,2007,48.851304,2.340246,43.2935,5.35781
"Aix-Marseille 3","Montpellier 1","Roland Granier",1996,2001,43.61583,3.87203,43.2935,5.35781
"Aix-Marseille 3","Nice","Lucien Veran",1989,2001,43.71693,7.26664,43.2935,5.35781
"Aix-Marseille 3","Paris 9","Christian Koenig",1998,1997,48.85464,2.33785,43.2935,5.35781
"Aix-Marseille 3","Nice","Xavier Hebuterne",1988,2001,43.71693,7.26664,43.2935,5.35781
"Aix-Marseille 3","Aix-Marseille 2","Mireille Lippmann-Provansal",1987,2001,43.2935,5.35781,43.2935,5.35781
"Amiens","Universite de Marne-la-Vallee","Isabelle Blondiaux",2007,1992,48.6962,6.17634,49.87584,2.26446
"Amiens","Nancy 1","Claude Weber",1990,1994,48.6962,6.17634,49.87584,2.26446
"Amiens","Universite de Marne-la-Vallee","Jean-Daniel Lalau",2007,2015,48.6962,6.17634,49.87584,2.26446
"Amiens","Tours","Halima Ouadid-Ahidouch",1987,2008,47.38376,0.67367,49.87584,2.26446
"Amiens","Montpellier 1","Jacques Chevallier",1988,1988,43.61583,3.87203,49.87584,2.26446
"Amiens","Paris 11","Jean-Luc Schmit",1991,1990,48.70997,2.1531,49.87584,2.26446
"Amiens","Lille 3","Jean-Claude Dupont",1992,2018,50.6314,3.07497,49.87584,2.26446
"Amiens","Paris 13","Gerard Vallery",1991,2003,48.95793,2.34071,49.87584,2.26446
"Amiens","Paris 10","Marie-Christine Gomez-Geraud",1996,2004,48.90245,2.21238,49.87584,2.26446
"Amiens","Aix-Marseille 2","Jean-Paul Bernard",1990,1995,43.2935,5.35781,49.87584,2.26446
"Amiens","Nancy 1","Odile Kremp",1994,1992,48.6962,6.17634,49.87584,2.26446
"Amiens","Rouen","Jeannine Richard-Zappella",1990,2005,49.4583,1.06895,49.87584,2.26446
"Amiens","Paris 4","Lorenzo Vinciguerra",2001,2016,48.851304,2.340246,49.87584,2.26446
"Amiens","Paris Est","Alain de Broca",2008,1999,48.83915,2.58747,49.87584,2.26446
"Amiens","Paris 1","Philippe Nivet",1992,2011,48.8468,2.34488,49.87584,2.26446
"Amiens","Paris 10","Francoise Coblence",1985,2007,48.90245,2.21238,49.87584,2.26446
"Amiens","Paris 11","Eric Laine",1985,2002,48.70997,2.1531,49.87584,2.26446
"Amiens","Paris 7","Jean-Michel Eloy",1989,2009,48.851906,2.340105,49.87584,2.26446
"Amiens","Paris 4","Gerard Gros",1989,2001,48.851304,2.340246,49.87584,2.26446
"Amiens","Lyon 1","Pierre Duhaut",1989,2012,45.77962,4.86518,49.87584,2.26446
"Amiens","Paris 3","Daniel Azuelos",1994,2013,48.8489,2.34313,49.87584,2.26446
"Amiens","Bordeaux 2","Jean-Charles Portais",1993,2001,44.809966,-0.596578,49.87584,2.26446
"Amiens","Paris 4","Philippe Racinet",1993,2003,48.851304,2.340246,49.87584,2.26446
"Amiens","Paris 3","Herve Joubert-Laurencin",1992,2010,48.8489,2.34313,49.87584,2.26446
"Amiens","Strasbourg 1","Marc-Etienne Meyer",1989,2009,48.57872,7.76465,49.87584,2.26446
"Amiens","Dijon","Beatrice Bourdin",1994,2018,47.31274,5.06637,49.87584,2.26446
"Amiens","Paris 4","Marie-Helene Girard",1999,2006,48.851304,2.340246,49.87584,2.26446
"Amiens","Strasbourg 1","Christian Andres",1987,2005,48.57872,7.76465,49.87584,2.26446
"Amiens","Paris 10","Helene Chanteloup",1994,2012,48.90245,2.21238,49.87584,2.26446
"Amiens","Toulouse 1","Dominique Guillaume",2009,2004,43.60656,1.43712,49.87584,2.26446
"Amiens","Paris 7","Christophe Bident",1992,2014,48.851906,2.340105,49.87584,2.26446
"Amiens","Lille 3","Pierre Sicard",1989,2009,50.6314,3.07497,49.87584,2.26446
"Amiens","Lille 1","Ngoc Minh Hoang",1990,1990,50.6314,3.07497,49.87584,2.26446
"Amiens","Paris 9","Makram Bellalah",2002,2010,48.85464,2.33785,49.87584,2.26446
"Amiens","Palaiseau, Ecole polytechnique","Ramdane Mostefaoui",1993,2015,48.71317,2.21022,49.87584,2.26446
"Amiens","Paris 5","Jean-William Wallet",1992,1998,48.851906,2.340105,49.87584,2.26446
"Amiens","Paris 11","Jean-Paul Chehab",1993,2011,48.70997,2.1531,49.87584,2.26446
"Amiens","Nancy 2","Xavier Henry",1992,1992,48.6962,6.17634,49.87584,2.26446
"Amiens","Paris 2","Jacques Petit",1993,1994,48.8468,2.34488,49.87584,2.26446
"Amiens","Paris 1","Layla Raid",2000,2015,48.8468,2.34488,49.87584,2.26446
"Amiens","Montpellier 3","Bertrand Roussel",2005,1993,43.63279,3.86924,49.87584,2.26446
"Amiens","Orleans","Loredana Ureche-Rangau",2002,2015,47.85065,1.93397,49.87584,2.26446
"Amiens","Paris 5","Jean-Louis Pedinielli",1986,1990,48.851906,2.340105,49.87584,2.26446
"Amiens","Nancy 2","Segolene Barbou Des Places",1996,2016,48.6962,6.17634,49.87584,2.26446
"Amiens","Toulouse 2","William Van Andringa",1996,2011,43.57954,1.40235,49.87584,2.26446
"Amiens","Paris 11","Fabrice Gouilleux",1991,2006,48.70997,2.1531,49.87584,2.26446
"Amiens","Paris 2","Jacques Petit",1993,1992,48.8468,2.34488,49.87584,2.26446
"Amiens","Compiegne","Chumin Li",1990,2008,49.40024,2.800108,49.87584,2.26446
"Amiens","Paris 5","Claude Guionnet",1988,1992,48.851906,2.340105,49.87584,2.26446
"Amiens","Paris, Institut d'etudes politiques","Paul-Laurent Assoun",1987,1995,48.85412,2.32842,49.87584,2.26446
"Amiens","Paris 10","Aurore Chaigneau",2005,2016,48.90245,2.21238,49.87584,2.26446
"Amiens","Clermont-Ferrand 2","Lionel Richard",2002,2002,45.77056,3.08791,49.87584,2.26446
"Amiens","Paris 5","Francoise Rope",1988,2001,48.851906,2.340105,49.87584,2.26446
"Amiens","Paris 6","Mathieu Gautier",2009,2018,48.851304,2.340246,49.87584,2.26446
"Amiens","Paris 1","Arno Munster",1987,2009,48.8468,2.34488,49.87584,2.26446
"Amiens","Paris 4","Marie-Laurence Haack",2000,2015,48.851304,2.340246,49.87584,2.26446
"Amiens","Lille 2","Jose Lefebvre",1988,2013,50.6314,3.07497,49.87584,2.26446
"Amiens","Paris 5","Luc Vandromme",1987,2007,48.851906,2.340105,49.87584,2.26446
"Amiens","Nancy 2","Scarlett Beauvalet-Boutouyrie",1987,2011,48.6962,6.17634,49.87584,2.26446
"Amiens","Lille 3","Alain Lancry",1986,1997,50.6314,3.07497,49.87584,2.26446
"Amiens","Paris 11","Loys Thimonier",1988,2000,48.70997,2.1531,49.87584,2.26446
"Amiens","Paris 4","Edouard Husson",1998,2016,48.851304,2.340246,49.87584,2.26446
"Amiens","Paris 10","Mohammed Melyani",1991,2013,48.90245,2.21238,49.87584,2.26446
"Amiens","Paris 1","Nathalie Sigot",1995,2006,48.8468,2.34488,49.87584,2.26446
"Amiens","Paris 11","Jean-Luc Schmit",1991,1992,48.70997,2.1531,49.87584,2.26446
"Amiens","Paris 4","Fabienne Maillard",2009,2016,48.851304,2.340246,49.87584,2.26446
"Amiens","Paris 4","Jean-Paul Cointet",1991,2004,48.851304,2.340246,49.87584,2.26446
"Amiens","Universite Louis Pasteur (Strasbourg)","Jacques Chandenier",1990,1990,48.57872,7.76465,49.87584,2.26446
"Amiens","Paris 7","Patrice Seebold",1985,2000,48.851906,2.340105,49.87584,2.26446
"Amiens","Paris 1","Serge Bismuth",1996,2012,48.8468,2.34488,49.87584,2.26446
"Angers","Montpellier 1","Rene Siret",2001,2016,43.61583,3.87203,47.478,-0.548273
"Angers","Paris 7","Emmanuel Vernadakis",1988,2010,48.851906,2.340105,47.478,-0.548273
"Angers","Paris 7","Christine Bard",1993,2010,48.851906,2.340105,47.478,-0.548273
"Angers","Paris 11","Michele Loday-Richaud",1991,2007,48.70997,2.1531,47.478,-0.548273
"Angers","Paris 11","Marie-Claire Venier-Julienne",1992,2015,48.70997,2.1531,47.478,-0.548273
"Angers","Paris 5","Claude Hamonet",1992,1992,48.851906,2.340105,47.478,-0.548273
"Angers","Rennes 2","Didier Le Gall",1987,1993,48.12064,-1.70333,47.478,-0.548273
"Angers","Paris 1","Serge Blondel",1997,2009,48.8468,2.34488,47.478,-0.548273
"Angers","Palaiseau, Ecole polytechnique","Narcis Avarvari",1998,2011,48.71317,2.21022,47.478,-0.548273
"Angers","Montpellier 1","Herve Fenneteau",1985,2002,43.61583,3.87203,47.478,-0.548273
"Angers","Universite Louis Pasteur (Strasbourg)","PHILIPPE GIRAUD",1992,1988,48.57872,7.76465,47.478,-0.548273
"Angers","Rennes 1","Patrick Legoherel",1996,2013,48.11585,-1.67298,47.478,-0.548273
"Angers","Montpellier 1","Jacques-Olivier Fortrat",1997,2016,43.61583,3.87203,47.478,-0.548273
"Angers","Paris 1","Philippe Le Gall",1994,2006,48.8468,2.34488,47.478,-0.548273
"Angers","Bordeaux 1","Felicien Lemaire",1994,2017,44.809966,-0.596578,47.478,-0.548273
"Angers","Paris 6","Michel Bonneau",1991,1988,48.851304,2.340246,47.478,-0.548273
"Angers","Lyon 1","Pascale Jeannin",1986,2012,45.77962,4.86518,47.478,-0.548273
"Angers","Lyon 1","Georges Leftheriotis",1990,2011,45.77962,4.86518,47.478,-0.548273
"Angers","Paris 7","Philippe Duhamel",1997,2013,48.851906,2.340105,47.478,-0.548273
"Angers","Dijon","Vincent Simon",1999,1993,47.31274,5.06637,47.478,-0.548273
"Angers","Compiegne","Patrick Saulnier",1989,2009,49.40024,2.800108,47.478,-0.548273
"Angers","Rennes 1","Daniel Pouliquen",1988,1993,48.11585,-1.67298,47.478,-0.548273
"Angers","Paris 4","Didier Boisson",1998,2015,48.851304,2.340246,47.478,-0.548273
"Angers","Caen","Anis Limami",1985,2004,49.18884,-0.36382,47.478,-0.548273
"Angers","Paris 2","Alain Laquieze",1995,2006,48.8468,2.34488,47.478,-0.548273
"Angers","Paris 7","Laurent Loufrani",2001,2015,48.851906,2.340105,47.478,-0.548273
"Angers","Paris 6","Michel Bonneau",1991,1994,48.851304,2.340246,47.478,-0.548273
"Angers","Rennes 1","Joel Hautebert",1996,2015,48.11585,-1.67298,47.478,-0.548273
"Angers","Aix-Marseille 2","Frederic Blanc",1996,1993,43.2935,5.35781,47.478,-0.548273
"Angers","Paris 11","Frank Boury",1995,2015,48.70997,2.1531,47.478,-0.548273
"Angers","Nantes","Emira Mehinagic",2004,2013,47.2097,-1.55587,47.478,-0.548273
"Angers","Dijon","Philippe Mercier",1998,1994,47.31274,5.06637,47.478,-0.548273
"Angers","Paris 6","Pierre Bertrand",1989,1989,48.851304,2.340246,47.478,-0.548273
"Angers","Tours","Maxime Pontie",1996,2007,47.38376,0.67367,47.478,-0.548273
"Angers","Paris Est","Charles Masson",2016,1989,48.83915,2.58747,47.478,-0.548273
"Angers","Perpignan","Pierre Anglade",2006,1988,42.6844,2.89854,47.478,-0.548273
"Angers","Bordeaux","Mathilde Briard",2015,2009,44.809966,-0.596578,47.478,-0.548273
"Angers","Nantes","Hugues Gascan",1988,2010,47.2097,-1.55587,47.478,-0.548273
"Angers","Lille 1","Hadj Nekka",1994,2010,50.6314,3.07497,47.478,-0.548273
"Angers","Artois","Olivier Couturier",2005,2011,50.2847,2.79112,47.478,-0.548273
"Angers","Clermont-Ferrand 2","Pascal Nicolas",1991,2010,45.77056,3.08791,47.478,-0.548273
"Angers","Lille 3","Denis Collin",1998,1990,50.6314,3.07497,47.478,-0.548273
"Angers","Paris 1","Pierre Six",2009,1993,48.8468,2.34488,47.478,-0.548273
"Angers","Nice","Bernard Padovani",1988,1994,43.71693,7.26664,47.478,-0.548273
"Angers","Nantes","Marc Bidan",2003,2010,47.2097,-1.55587,47.478,-0.548273
"Angers","Lille 1","Regis Dumoulin",1996,2009,50.6314,3.07497,47.478,-0.548273
"Angers","Paris 6","Paul Richard",1996,2012,48.851304,2.340246,47.478,-0.548273
"Angers","Aix-Marseille","Xavier Martin",2015,2005,43.2935,5.35781,47.478,-0.548273
"Angers","Paris 5","Dalila Morsly",1988,2013,48.851906,2.340105,47.478,-0.548273
"Angers","Paris 1","Bruno Sejourne",1996,2015,48.8468,2.34488,47.478,-0.548273
"Angers","Nancy 1","Philippe Collin",1989,1990,48.6962,6.17634,47.478,-0.548273
"Angers","Paris 10","Walid Oueslati",2000,2005,48.90245,2.21238,47.478,-0.548273
"Angers","Paris 3","Jeanne Devoize",1987,2000,48.8489,2.34313,47.478,-0.548273
"Angers","Paris 7","Beatrice Pothier",1994,2008,48.851906,2.340105,47.478,-0.548273
"Angers","Nantes","Vincent Praloran",1991,1990,47.2097,-1.55587,47.478,-0.548273
"Angers","Paris 9","Philippe Blanchard",2010,2010,48.85464,2.33785,47.478,-0.548273
"Angers","Toulouse 3","Frederic Blanc",1996,1993,43.56287,1.46597,47.478,-0.548273
"Angers","Saint-Etienne","Olivier Beauchet",2006,2015,45.42472,4.39264,47.478,-0.548273
"Angers","Nancy 1","PHILIPPE BURTIN",1991,1992,48.6962,6.17634,47.478,-0.548273
"Angers","Paris 4","Thomas Deswarte",2000,2016,48.851304,2.340246,47.478,-0.548273
"Angers","Nantes","Yves Denechere",1998,2011,47.2097,-1.55587,47.478,-0.548273
"Angers","Aix-Marseille 1","Sandrine Gaymard",1999,2015,43.2935,5.35781,47.478,-0.548273
"Angers","Paris 6","Besnik Pumo",1992,2013,48.851304,2.340246,47.478,-0.548273
"Angers","Paris 6","Emmanuel Garcion",1997,2011,48.851304,2.340246,47.478,-0.548273
"Angers","Paris 4","Jean Duchesne",1993,2004,48.851304,2.340246,47.478,-0.548273
"Angers","Paris 4","Thierry Favier",1997,1993,48.851304,2.340246,47.478,-0.548273
"Angers","Poitiers","Abraham Escobar-Gutierrez",1995,2012,46.58596,0.34601,47.478,-0.548273
"Angers","Compiegne","Laurent Peridy",1996,2013,49.40024,2.800108,47.478,-0.548273
"Artois","Paris 1","Jean-Pierre Arrignon",1986,1999,48.8468,2.34488,50.2847,2.79112
"Artois","Besancon","Cecile Carra",1999,2016,47.2408,6.02265,50.2847,2.79112
"Artois","Paris 1","Charles Giry-Deloison",1986,2014,48.8468,2.34488,50.2847,2.79112
"Artois","Paris 10","Jean-Jacques Pollet",1985,1998,48.90245,2.21238,50.2847,2.79112
"Artois","INSA ROUEN","Eric Lefevre",2001,2017,49.3852,1.06839,50.2847,2.79112
"Artois","Paris 2","Hugues Hellio",2005,2014,48.8468,2.34488,50.2847,2.79112
"Artois","Lille 3","Alain Joblin",1989,2016,50.6314,3.07497,50.2847,2.79112
"Artois","Lille 1","Bruno Duthoit",1985,1996,50.6314,3.07497,50.2847,2.79112
"Artois","Paris 4","Alain Vuillemin",1986,2003,48.851304,2.340246,50.2847,2.79112
"Artois","Lille 1","Philippe Duez",1986,2017,50.6314,3.07497,50.2847,2.79112
"Artois","Paris 8","Jacques Sys",1986,2000,48.946,2.36213,50.2847,2.79112
"Artois","Paris 1","Sophie-Anne Leterrier",1992,2012,48.8468,2.34488,50.2847,2.79112
"Artois","Paris 4","Siyan Jin",1992,2015,48.851304,2.340246,50.2847,2.79112
"Artois","Lille 3","Francis Marcoin",1989,2003,50.6314,3.07497,50.2847,2.79112
"Artois","Paris 1","Benjamin Brou Kouadio",2004,2016,48.8468,2.34488,50.2847,2.79112
"Artois","Paris 10","Jean-Claude Verez",1986,2013,48.90245,2.21238,50.2847,2.79112
"Artois","Paris 1","Annie Sartre-Fauriat",1991,2009,48.8468,2.34488,50.2847,2.79112
"Artois","Lille 3","Gilles Deregnaucourt",1988,2009,50.6314,3.07497,50.2847,2.79112
"Artois","Lille 1","Gilles Goncalves",1985,2003,50.6314,3.07497,50.2847,2.79112
"Artois","Paris 3","Erika Thomas",2001,2017,48.8489,2.34313,50.2847,2.79112
"Artois","Paris 8","Olivier Meunier",1996,2016,48.946,2.36213,50.2847,2.79112
"Artois","Aix-Marseille 1","Jean-Marc Mangiante",1998,2016,43.2935,5.35781,50.2847,2.79112
"Artois","Clermont-Ferrand 2","Romdhane Karoui",2004,2016,45.77056,3.08791,50.2847,2.79112
